Date,Symbol,Coin,Volume,Price,Market Cap
2019-01-20,eth,Ethereum,1843518995.3753238,122.92817578942177,12841756778.27747
2019-01-21,eth,Ethereum,1968418396.7324762,117.6078729013454,12288060353.539341
2019-01-22,eth,Ethereum,1719454581.2400155,115.82686433322588,12103985769.178844
2019-01-23,eth,Ethereum,1765861558.4971473,117.81718880676009,12313725371.51092
2019-01-24,eth,Ethereum,1599707091.720357,116.41601969858114,12169120160.834082
2019-01-25,eth,Ethereum,1605735349.503223,116.24543567436464,12153158417.51909
2019-01-26,eth,Ethereum,1612015659.4426901,115.1499060589502,12040473330.175814
2019-01-27,eth,Ethereum,1433112570.8530009,115.33716687142687,12061900817.036028
2019-01-28,eth,Ethereum,1753825291.7971785,112.51348924314215,11774157608.884584
2019-01-29,eth,Ethereum,2332780149.2773232,105.35239189764613,11010938397.321363
2019-01-30,eth,Ethereum,2555950268.3740425,104.59784628074064,10955187408.251522
2019-01-31,eth,Ethereum,2493952726.425111,108.27309466982855,11329885765.71566
2019-02-01,eth,Ethereum,1980504563.8608687,106.33599581366398,11125649845.20564
2019-02-02,eth,Ethereum,2189489172.0989237,107.00955827242754,11200980015.417768
2019-02-03,eth,Ethereum,1859087081.855614,108.7781769265316,11387807226.075613
2019-02-04,eth,Ethereum,1970373516.398768,107.19999697185268,11229439070.409464
2019-02-05,eth,Ethereum,1910734433.7085886,107.61824539435413,11267355154.846407
2019-02-06,eth,Ethereum,1850805735.245364,107.31703853339418,11245947689.319769
2019-02-07,eth,Ethereum,2028390258.20916,104.62362623241393,10959290841.797949
2019-02-08,eth,Ethereum,1809028295.0201626,104.26536439234141,10923364917.939415
2019-02-09,eth,Ethereum,3337030323.848282,119.33360463375858,12490351594.278723
2019-02-10,eth,Ethereum,2281124257.236641,119.48955517293044,12520670865.692413
2019-02-11,eth,Ethereum,2720772395.722468,124.88963479029995,13087985837.282696
2019-02-12,eth,Ethereum,2802017940.5234113,120.97026174727318,12680390197.310715
2019-02-13,eth,Ethereum,2573128709.502421,122.54208894762355,12845310573.797472
2019-02-14,eth,Ethereum,2635011194.1226845,122.09412965721424,12793730452.297077
2019-02-15,eth,Ethereum,2745287445.7246704,120.5921739955268,12668201016.366795
2019-02-16,eth,Ethereum,2374950565.9874945,121.57227847601177,12742765419.399738
2019-02-17,eth,Ethereum,2286482856.840245,122.93860835926708,12903776985.469166
2019-02-18,eth,Ethereum,4003447879.040646,133.8814696168599,14098327882.16335
2019-02-19,eth,Ethereum,5528376735.104817,145.32602670603126,15243928177.166456
2019-02-20,eth,Ethereum,4958547530.735177,143.65523417640586,15072819715.874296
2019-02-21,eth,Ethereum,4674193073.576878,148.86843467629748,15611440200.106087
2019-02-22,eth,Ethereum,4028897436.9312477,145.2958232437471,15225793598.680443
2019-02-23,eth,Ethereum,3866449781.9766116,148.04165031619752,15537602228.061953
2019-02-24,eth,Ethereum,5041062545.201769,157.67559560191674,16550258314.845478
2019-02-25,eth,Ethereum,6907323014.255601,134.31602869596247,14284713525.163025
2019-02-26,eth,Ethereum,5199003327.451232,137.8218665264574,14472468022.306929
2019-02-27,eth,Ethereum,4013821729.4520674,135.99783785109707,14307393197.668604
2019-02-28,eth,Ethereum,4639489690.788093,134.8498171339208,14178777736.552544
2019-03-01,eth,Ethereum,4363574713.481887,135.4906837644075,14233212113.400938
2019-03-02,eth,Ethereum,3152662372.34388,134.95470877409352,14187938674.158924
2019-03-03,eth,Ethereum,3386932026.2360287,132.40742658761687,13922485507.386408
2019-03-04,eth,Ethereum,3658774171.882568,130.5403477406027,13708633834.78851
2019-03-05,eth,Ethereum,4360833026.630624,125.62408249245709,13206850625.680405
2019-03-06,eth,Ethereum,5188731980.705806,136.5502476885833,14358338788.931303
2019-03-07,eth,Ethereum,4644218449.362554,137.3266515279287,14452766138.766956
2019-03-08,eth,Ethereum,4578357693.7838545,136.78614228385894,14369621725.628769
2019-03-09,eth,Ethereum,4522056070.475344,133.5416931933968,14031460882.113087
2019-03-10,eth,Ethereum,4296123041.029174,137.1960003042231,14428962251.829546
2019-03-11,eth,Ethereum,4499641386.635785,135.62080210154824,14309692872.294828
2019-03-12,eth,Ethereum,3785480350.370964,132.38753404384025,13919712301.577477
2019-03-13,eth,Ethereum,4188517679.4991775,133.28742563523164,14031839989.19917
2019-03-14,eth,Ethereum,3621660451.668175,131.66834445324042,13852442749.06418
2019-03-15,eth,Ethereum,3916095404.0189743,132.14623792639355,13903058196.646849
2019-03-16,eth,Ethereum,4756481151.442661,136.4478648131974,14361253091.202032
2019-03-17,eth,Ethereum,4786242985.0884075,141.08804416286097,14864545411.806248
2019-03-18,eth,Ethereum,3163231174.800602,138.55063028189406,14586546977.699163
2019-03-19,eth,Ethereum,4436947537.81063,137.6579489309097,14504816696.082458
2019-03-20,eth,Ethereum,4016707231.683015,138.5225166550466,14588139258.964716
2019-03-21,eth,Ethereum,4301026829.020336,139.0759731796369,14646332154.545843
2019-03-22,eth,Ethereum,5329540237.069148,135.05601072736962,14226418657.384987
2019-03-23,eth,Ethereum,4676895061.111653,136.0995360201361,14349872413.090288
2019-03-24,eth,Ethereum,4329648785.084198,137.19806866408578,14458951512.820688
2019-03-25,eth,Ethereum,4828779391.134742,136.05748300079634,14349083379.676003
2019-03-26,eth,Ethereum,5128191497.587813,133.8175199792062,14114508110.835518
2019-03-27,eth,Ethereum,6365187624.764251,134.02990438257248,14127347666.266153
2019-03-28,eth,Ethereum,6058290711.3394575,139.63660664431762,14728909325.816015
2019-03-29,eth,Ethereum,6421741403.984921,137.81198852309657,14528588960.681654
2019-03-30,eth,Ethereum,6309182468.745683,143.14644309796884,15091573435.250275
2019-03-31,eth,Ethereum,6431145135.476545,142.28965262894042,15005382590.004509
2019-04-01,eth,Ethereum,5681255417.619743,141.586389044902,14930496588.280657
2019-04-02,eth,Ethereum,5806385520.250954,141.51455520152766,14928001079.06664
2019-04-03,eth,Ethereum,11972928895.801352,164.05054289558294,17376379496.109585
2019-04-04,eth,Ethereum,14345018962.494932,160.43283831978374,17073994347.06151
2019-04-05,eth,Ethereum,18960578265.685383,157.41222580794496,16631238666.397068
2019-04-06,eth,Ethereum,8154465149.927939,165.13852347138769,17415767438.96335
2019-04-07,eth,Ethereum,8041146224.618299,165.32515186458005,17431813826.27367
2019-04-08,eth,Ethereum,8774486908.148108,174.09052297795662,18330615695.15078
2019-04-09,eth,Ethereum,9174797057.457949,180.01192355336678,19005528101.20768
2019-04-10,eth,Ethereum,7853653932.961173,175.29412242748538,18514941900.58221
2019-04-11,eth,Ethereum,8535409687.957658,177.32531780872432,18738487750.9329
2019-04-12,eth,Ethereum,9492297742.469437,165.03710682659573,17442825237.19966
2019-04-13,eth,Ethereum,6864550131.632153,164.5719483721896,17386399385.122326
2019-04-14,eth,Ethereum,4895342267.034281,163.9716003349233,17327865226.321712
2019-04-15,eth,Ethereum,5453899413.191777,167.61800117879454,17700075886.552334
2019-04-16,eth,Ethereum,6208683988.248793,160.53249078494966,16995977336.81406
2019-04-17,eth,Ethereum,5341068833.6097145,166.48453786817169,17609171351.003345
2019-04-18,eth,Ethereum,5326967582.034817,166.32726460300992,17588516336.63911
2019-04-19,eth,Ethereum,7052905652.127465,173.41362781077274,18314771488.822437
2019-04-20,eth,Ethereum,7221388008.444495,173.22826216880142,18342659764.362732
2019-04-21,eth,Ethereum,6156525100.7694435,173.16628767058037,18306343766.281067
2019-04-22,eth,Ethereum,6664047714.540679,169.98788930945398,17972610400.17828
2019-04-23,eth,Ethereum,6402115847.390519,171.0434707895899,18087557354.45475
2019-04-24,eth,Ethereum,7113521465.30792,170.9129641848317,18058590378.524727
2019-04-25,eth,Ethereum,8048012710.936328,165.66966005027157,17513743539.566673
2019-04-26,eth,Ethereum,7178205516.338611,153.93044062199758,16278218288.123909
2019-04-27,eth,Ethereum,7692660385.390277,157.3757012457437,16557928986.130919
2019-04-28,eth,Ethereum,5979883531.17244,158.28919434200932,16729345051.253408
2019-04-29,eth,Ethereum,5768664295.690624,156.5951891487867,16559733009.547438
2019-04-30,eth,Ethereum,6411778889.018952,154.08028243009934,16314567668.36402
2019-05-01,eth,Ethereum,7295538037.156365,160.74469184721738,17017994744.38944
2019-05-02,eth,Ethereum,5827474260.897809,159.48931440238658,16881275146.405903
2019-05-03,eth,Ethereum,6382424498.642878,160.95718796104512,17057211134.916903
2019-05-04,eth,Ethereum,7370814310.015348,166.63211526803485,17632782365.111347
2019-05-05,eth,Ethereum,7462922637.386197,162.83631690744346,17251245248.674953
2019-05-06,eth,Ethereum,6585100748.204203,162.37013497277286,17213549032.231903
2019-05-07,eth,Ethereum,8296752441.893427,172.82832845183782,18328559385.30721
2019-05-08,eth,Ethereum,9534335324.779871,170.09589748059332,18164993797.05281
2019-05-09,eth,Ethereum,6667762034.758085,170.11063311538186,18006362667.522446
2019-05-10,eth,Ethereum,6902719143.315466,170.57549417946805,18116042476.197884
2019-05-11,eth,Ethereum,8161017266.920938,172.68209089135948,18289505929.62841
2019-05-12,eth,Ethereum,15122302157.846966,196.69016772862048,21127886686.212933
2019-05-13,eth,Ethereum,11582482850.218029,187.27201837087418,19825564759.39219
2019-05-14,eth,Ethereum,11346705276.931213,196.07611301342442,20785018542.36909
2019-05-15,eth,Ethereum,13905655019.126186,218.28460968764938,23191421813.968952
2019-05-16,eth,Ethereum,13672541332.505766,248.74500426984366,26321593931.32679
2019-05-17,eth,Ethereum,18005081606.855213,264.9001213890741,27977152978.337208
2019-05-18,eth,Ethereum,16370442950.862896,243.57049917993308,25882741084.84837
2019-05-19,eth,Ethereum,9809558171.875608,235.32720134102,24992104363.05817
2019-05-20,eth,Ethereum,10660302136.0779,260.59698403060327,27696392705.66153
2019-05-21,eth,Ethereum,11264583865.095984,251.9614994995826,26710731424.55328
2019-05-22,eth,Ethereum,10173591139.714605,256.0830401834705,27208222408.161823
2019-05-23,eth,Ethereum,9779773115.360764,244.54946301361042,25986179169.035725
2019-05-24,eth,Ethereum,11366080280.52015,244.64609579739658,26015066752.04653
2019-05-25,eth,Ethereum,9874907867.701994,248.54526290535333,26403380130.094868
2019-05-26,eth,Ethereum,9323604229.835457,250.82036469745617,26638407046.8726
2019-05-27,eth,Ethereum,11071430353.366852,266.122182078436,28248518480.17858
2019-05-28,eth,Ethereum,12655030646.34605,273.40508817754096,29061104048.029087
2019-05-29,eth,Ethereum,9175086732.606298,271.227867157993,28849462681.914993
2019-05-30,eth,Ethereum,10947486779.437864,268.7857564563058,28545915354.884007
2019-05-31,eth,Ethereum,13789629797.840866,255.37736314606397,27163085813.469257
2019-06-01,eth,Ethereum,13065602415.97646,268.12603920482644,28499454382.304832
2019-06-02,eth,Ethereum,9939944521.868128,264.72732428744166,28173804952.878983
2019-06-03,eth,Ethereum,9394858671.397644,269.9388294795906,28695353819.425117
2019-06-04,eth,Ethereum,9490495448.140295,251.7525753290356,26744262117.273014
2019-06-05,eth,Ethereum,9485736882.825798,240.23943365820054,25505094563.584915
2019-06-06,eth,Ethereum,9425766068.31484,246.82656909017396,26217390413.075325
2019-06-07,eth,Ethereum,8404331947.2354,249.96791177239652,26581663259.716743
2019-06-08,eth,Ethereum,8150833842.114469,250.63689323005363,26701545587.49556
2019-06-09,eth,Ethereum,7354875776.242826,244.6298057192656,26034305601.982758
2019-06-10,eth,Ethereum,8029562832.32117,232.04158416760484,24672828577.74306
2019-06-11,eth,Ethereum,8199127073.858643,247.252276227976,26297325019.25777
2019-06-12,eth,Ethereum,8182713237.348146,245.0893785394153,26090193634.664776
2019-06-13,eth,Ethereum,12143678886.284649,260.5666340627198,27568882097.16801
2019-06-14,eth,Ethereum,8992183283.907227,255.12042664174731,27144233034.692554
2019-06-15,eth,Ethereum,9249836453.371193,263.92853843827874,28177766390.071064
2019-06-16,eth,Ethereum,8326314916.480806,268.1121928964469,28555069614.98048
2019-06-17,eth,Ethereum,11214016847.926468,269.0716935274996,28730739929.02647
2019-06-18,eth,Ethereum,10113175117.058071,273.12368845247914,29075955330.534092
2019-06-19,eth,Ethereum,9119385783.21149,264.787931079695,28216787936.48245
2019-06-20,eth,Ethereum,8141550514.028044,269.1527997781388,28662304286.47493
2019-06-21,eth,Ethereum,9013711196.95178,272.334690986303,29062957235.75888
2019-06-22,eth,Ethereum,13984421402.12714,294.4756229659369,31419443062.588608
2019-06-23,eth,Ethereum,14958216407.156822,310.65499867231955,33084459417.56612
2019-06-24,eth,Ethereum,11379261835.846235,307.9472102635873,32863219243.39649
2019-06-25,eth,Ethereum,10801735316.460266,311.06822902414945,33154422291.905163
2019-06-26,eth,Ethereum,11894108469.494308,318.635944657736,33909642984.874393
2019-06-27,eth,Ethereum,20783128904.66989,337.3409578098138,36033928259.050896
2019-06-28,eth,Ethereum,17565136833.06944,295.8416528876357,31578278682.11845
2019-06-29,eth,Ethereum,13481294400.562168,309.94903147240603,33044592666.43796
2019-06-30,eth,Ethereum,15410762009.028484,321.4327990377608,34306768610.59132
2019-07-01,eth,Ethereum,14452227264.203043,292.83887601724456,31176379854.59102
2019-07-02,eth,Ethereum,14541502314.748932,295.2558980709613,31498970007.217487
2019-07-03,eth,Ethereum,13634093714.668394,290.9596721071729,30959350149.49069
2019-07-04,eth,Ethereum,13852646285.058842,304.17054240118233,32463482348.95042
2019-07-05,eth,Ethereum,11865088600.655113,285.2194708797813,30439535096.68232
2019-07-06,eth,Ethereum,12482686164.98528,287.98591058443674,30740130568.29118
2019-07-07,eth,Ethereum,11073979598.076387,289.57713834106636,30937887121.98499
2019-07-08,eth,Ethereum,9431071377.576223,305.33625290070216,32585483973.188705
2019-07-09,eth,Ethereum,11412190952.131702,312.46636882904136,33325496553.9506
2019-07-10,eth,Ethereum,12539512334.617243,307.7796837520068,32850299631.681164
2019-07-11,eth,Ethereum,14363666681.915071,290.009967157574,30956973577.480614
2019-07-12,eth,Ethereum,11259727245.112816,268.63521304779994,28636795382.55605
2019-07-13,eth,Ethereum,9759415139.820309,275.80920843487644,29477046976.61004
2019-07-14,eth,Ethereum,8942739616.455101,270.314761247692,28810921295.770557
2019-07-15,eth,Ethereum,10112411751.87944,227.12207268042684,24246464997.18473
2019-07-16,eth,Ethereum,12728221879.91857,230.18019411198864,24761194859.108467
2019-07-17,eth,Ethereum,11546792446.85422,199.94052185387875,21404242629.096542
2019-07-18,eth,Ethereum,11495306974.3259,210.83853712737297,22555777896.46238
2019-07-19,eth,Ethereum,12224826620.798044,226.30353428686792,24469199432.98501
2019-07-20,eth,Ethereum,9394172336.260529,221.11374095039798,23638366539.887043
2019-07-21,eth,Ethereum,9443236308.126741,228.96480408491627,24370718738.349724
2019-07-22,eth,Ethereum,8668234008.782793,226.15340772656597,24197616725.96213
2019-07-23,eth,Ethereum,9159417328.812357,217.65256165832332,23300408113.461063
2019-07-24,eth,Ethereum,8343544802.577731,213.5021516080946,22833250656.497643
2019-07-25,eth,Ethereum,8036309076.5856,217.1977777484786,23289112074.86793
2019-07-26,eth,Ethereum,8431628740.248658,219.48779097276912,23512755315.514168
2019-07-27,eth,Ethereum,6261416237.370375,219.58243262777626,23510568057.420704
2019-07-28,eth,Ethereum,6935857584.275074,206.531772895918,22113111388.41074
2019-07-29,eth,Ethereum,6820635279.878914,211.22975366174302,22676505895.192112
2019-07-30,eth,Ethereum,7155796188.164938,210.8235165090521,22532332968.397892
2019-07-31,eth,Ethereum,6861118022.8493,209.6462607411281,22459680355.763912
2019-08-01,eth,Ethereum,7854507842.961148,218.6130855362096,23395542240.652126
2019-08-02,eth,Ethereum,7106350020.545052,216.630420657716,23212512549.342392
2019-08-03,eth,Ethereum,7476612908.300348,217.79546207706508,23340842011.61525
2019-08-04,eth,Ethereum,7118505874.499466,221.4161187525548,23728815859.72073
2019-08-05,eth,Ethereum,7801234062.836402,221.98815294300547,23801827044.9054
2019-08-06,eth,Ethereum,10565615079.886549,232.8236835046397,24942936105.273483
2019-08-07,eth,Ethereum,9971872218.817013,227.02071107575,24246876267.774902
2019-08-08,eth,Ethereum,9705696057.326073,226.40119317736958,24246033283.292213
2019-08-09,eth,Ethereum,8972857706.734287,221.99588620712112,23748361769.302696
2019-08-10,eth,Ethereum,9017297468.61852,210.1536189577341,22496236375.06767
2019-08-11,eth,Ethereum,7866305403.719612,206.50462546838185,22164896130.494183
2019-08-12,eth,Ethereum,8817555226.301624,216.4855805517722,23199201016.471577
2019-08-13,eth,Ethereum,6858803450.515639,211.11314126304725,22642683362.924957
2019-08-14,eth,Ethereum,7468627796.213287,209.2657371476141,22436740682.994324
2019-08-15,eth,Ethereum,9066370572.253963,185.65530058955875,19905411203.78774
2019-08-16,eth,Ethereum,9569868633.162851,188.15278116773476,20166571469.133984
2019-08-17,eth,Ethereum,9104078191.86573,185.15324355177958,19875538705.637814
2019-08-18,eth,Ethereum,7074381392.731568,185.7600410938344,19947175522.901073
2019-08-19,eth,Ethereum,7608103574.120335,194.3573676165847,20870523158.477383
2019-08-20,eth,Ethereum,7984979710.387964,202.95975075968414,21805354686.68139
2019-08-21,eth,Ethereum,7427661565.776037,196.27274728566928,21099092813.884502
2019-08-22,eth,Ethereum,7533577003.439183,187.01618910896028,20090814029.403458
2019-08-23,eth,Ethereum,8373678956.808694,191.52119596772545,20579733353.23761
2019-08-24,eth,Ethereum,8310335766.427433,194.2093873568753,20886288389.8486
2019-08-25,eth,Ethereum,6816227733.539867,190.55575089343063,20497351303.834663
2019-08-26,eth,Ethereum,6925363690.298179,186.32236897942659,20024597154.008755
2019-08-27,eth,Ethereum,7808973221.715419,188.37725745413957,20251623745.88952
2019-08-28,eth,Ethereum,6715792817.800851,186.97068487781738,20099329728.45356
2019-08-29,eth,Ethereum,6630138918.505631,173.02703573027782,18598885730.967613
2019-08-30,eth,Ethereum,7553876741.007874,168.79916502828434,18182244936.177788
2019-08-31,eth,Ethereum,6149887965.938229,168.6708883739598,18137815999.552658
2019-09-01,eth,Ethereum,6422265680.054329,172.0729692935641,18507223778.14209
2019-09-02,eth,Ethereum,5582323205.083546,170.7275451446161,18351207184.536457
2019-09-03,eth,Ethereum,6929999813.243629,177.7164789532731,19113080684.062847
2019-09-04,eth,Ethereum,6839270834.390837,178.82647784328285,19324838795.2292
2019-09-05,eth,Ethereum,6753228074.432235,174.77627554812665,18790062457.39357
2019-09-06,eth,Ethereum,6972203243.6116495,174.19381005204758,18756294625.6701
2019-09-07,eth,Ethereum,7990465595.274032,169.42286694793444,18244685096.24844
2019-09-08,eth,Ethereum,7289035615.537995,177.85258889110943,19145726416.543644
2019-09-09,eth,Ethereum,7427353150.500338,181.4839320522675,19532846873.76019
2019-09-10,eth,Ethereum,8230569258.881535,181.01465623196762,19501252636.159077
2019-09-11,eth,Ethereum,6808322892.822258,180.1493915298145,19398770840.28421
2019-09-12,eth,Ethereum,7572468713.6734705,178.0829498061846,19174005533.27935
2019-09-13,eth,Ethereum,6514468640.712693,181.010836085851,19496200878.17006
2019-09-14,eth,Ethereum,6577694623.403603,181.2119450035023,19522068957.29138
2019-09-15,eth,Ethereum,7236471987.494058,188.3056815837661,20297648872.897217
2019-09-16,eth,Ethereum,6872781110.7933855,189.25504633546132,20389680178.128475
2019-09-17,eth,Ethereum,8404868032.960358,197.60691638393752,21223483200.061485
2019-09-18,eth,Ethereum,10534577182.03602,209.21116304181604,22573128316.388668
2019-09-19,eth,Ethereum,10026926701.837385,210.24907372866744,22689784462.139828
2019-09-20,eth,Ethereum,11660216013.817451,221.74292599489382,23838258551.56916
2019-09-21,eth,Ethereum,8563835819.843909,217.95344382394936,23468933218.644382
2019-09-22,eth,Ethereum,8291876955.773469,215.3452396045626,23241002834.289497
2019-09-23,eth,Ethereum,8770978542.694231,211.61753840452246,22812625864.180454
2019-09-24,eth,Ethereum,8336808955.5026655,201.00337752581868,21659224040.64268
2019-09-25,eth,Ethereum,11738404290.83414,168.6735796460303,18418924820.330776
2019-09-26,eth,Ethereum,10971536373.46625,170.28886769224314,18387961477.667904
2019-09-27,eth,Ethereum,8887474208.578917,166.21680322909975,18012013650.053574
2019-09-28,eth,Ethereum,7741411781.909645,173.90494900595044,18764435751.517056
2019-09-29,eth,Ethereum,8420640752.534281,174.07970541243265,18778305331.488625
2019-09-30,eth,Ethereum,6622811335.857158,169.68947475229768,18340364798.35873
2019-10-01,eth,Ethereum,8531793896.531499,179.75716197925502,19371744530.934284
2019-10-02,eth,Ethereum,7030264696.061254,180.6324408283552,19506079956.197968
2019-10-03,eth,Ethereum,7011073715.725833,180.57893058773013,19515449012.870743
2019-10-04,eth,Ethereum,6571609557.977975,176.85852555342686,19083597997.072533
2019-10-05,eth,Ethereum,6788268823.5550995,175.86315365350245,19013321261.25796
2019-10-06,eth,Ethereum,6878002599.189638,176.2772565733896,19009613625.563316
2019-10-07,eth,Ethereum,6183872973.064911,170.44710628243018,18414715905.660275
2019-10-08,eth,Ethereum,8651483187.380627,180.14424760253544,19492030354.883118
2019-10-09,eth,Ethereum,7965287586.524669,180.78979326727543,19537703569.993225
2019-10-10,eth,Ethereum,9901588880.945726,193.33993781390976,20896473661.552616
2019-10-11,eth,Ethereum,8489850464.079381,191.04108656991252,20655168596.9981
2019-10-12,eth,Ethereum,9464732026.7697,180.55244905183102,19490975562.25558
2019-10-13,eth,Ethereum,7092415247.875073,179.94653567610214,19456204702.65309
2019-10-14,eth,Ethereum,7218077682.306934,181.28724729448882,19636637034.909355
2019-10-15,eth,Ethereum,6948746949.16744,186.61606753146773,20182332549.589005
2019-10-16,eth,Ethereum,7255387196.49651,180.74563079187547,19551821811.16607
2019-10-17,eth,Ethereum,7574783773.934067,175.05406935469742,18931847830.82269
2019-10-18,eth,Ethereum,6589528029.318175,177.47691863448182,19185722528.28324
2019-10-19,eth,Ethereum,8019508916.141181,172.88626058117322,18701016660.84209
2019-10-20,eth,Ethereum,6653033262.426412,171.85241043187665,18584020382.348053
2019-10-21,eth,Ethereum,7186266521.867684,175.2121085766156,18941808902.19577
2019-10-22,eth,Ethereum,6738537534.893596,174.35449608806442,18867384241.158245
2019-10-23,eth,Ethereum,6863039381.640139,171.4265472158501,18558740241.107227
2019-10-24,eth,Ethereum,8423014823.046386,161.5840435929357,17459645841.196804
2019-10-25,eth,Ethereum,7385746457.861196,160.67839136074096,17399743469.054173
2019-10-26,eth,Ethereum,11568719162.372278,181.45319156222183,19637705780.19648
2019-10-27,eth,Ethereum,13413299279.150604,179.53527008259894,19404848951.545727
2019-10-28,eth,Ethereum,11927463512.844177,183.58089983827583,19901421621.580063
2019-10-29,eth,Ethereum,10802432065.022448,181.86179987269557,19665873705.50524
2019-10-30,eth,Ethereum,10858105798.943794,190.50596091786502,20630859876.73889
2019-10-31,eth,Ethereum,10475563029.033878,183.13375148673265,19844553056.696297
2019-11-01,eth,Ethereum,10677408737.976377,182.75570124695298,19802989402.164032
2019-11-02,eth,Ethereum,8966993687.026836,183.06419145196202,19841838289.17925
2019-11-03,eth,Ethereum,17556115439.989822,183.2156817470849,19859708138.2688
2019-11-04,eth,Ethereum,15978664590.342894,181.8244399622803,19716789940.491096
2019-11-05,eth,Ethereum,10711288571.709585,185.764330860014,20141787853.298763
2019-11-06,eth,Ethereum,10976995833.16213,189.16575518025138,20492280668.623142
2019-11-07,eth,Ethereum,10229062756.046371,191.3004004540056,20737428494.66662
2019-11-08,eth,Ethereum,8952840250.325546,186.81653195658677,20266199492.292927
2019-11-09,eth,Ethereum,9317711239.968254,183.6736227613274,19922829399.444798
2019-11-10,eth,Ethereum,7371484625.797002,184.95814543107952,20084569101.0903
2019-11-11,eth,Ethereum,9145731474.140394,189.04498222352012,20498434183.96548
2019-11-12,eth,Ethereum,8436450179.250551,184.83987365429797,20053149255.624203
2019-11-13,eth,Ethereum,7224692515.135973,186.86593984628632,20253767836.417084
2019-11-14,eth,Ethereum,7174004374.338891,187.8428884937936,20432066850.22492
2019-11-15,eth,Ethereum,8007041886.640145,184.78830689468228,20069162255.474976
2019-11-16,eth,Ethereum,9104427564.529264,180.16871140792333,19545090767.174282
2019-11-17,eth,Ethereum,7196313424.600481,182.63065416042576,19844844655.043144
2019-11-18,eth,Ethereum,6738152838.897733,183.98796387501858,19958777557.908268
2019-11-19,eth,Ethereum,8026165759.571411,178.3855993731378,19368856364.95644
2019-11-20,eth,Ethereum,7790094393.890497,175.8204845763924,19065767350.0916
2019-11-21,eth,Ethereum,6713792276.519455,174.80445727797056,18988847253.54836
2019-11-22,eth,Ethereum,8718872247.235916,161.15147727923085,17491549308.65305
2019-11-23,eth,Ethereum,12883154422.385891,149.92569206419537,16287556192.270582
2019-11-24,eth,Ethereum,7399048990.785586,151.96608493452732,16542855738.706276
2019-11-25,eth,Ethereum,7849310718.476398,140.24681084120735,15475834863.359888
2019-11-26,eth,Ethereum,9382188064.705387,146.34618694453036,15886464708.930641
2019-11-27,eth,Ethereum,7520914600.00864,147.57506848968612,16079208209.774963
2019-11-28,eth,Ethereum,8634745624.644365,152.61506834821898,16624532572.655481
2019-11-29,eth,Ethereum,6528542635.067198,150.91034572010813,16410189698.680119
2019-11-30,eth,Ethereum,7145810322.087986,154.25530586508248,16758887510.141882
2019-12-01,eth,Ethereum,5436245310.9804535,151.73585404476006,16526371128.750946
2019-12-02,eth,Ethereum,6544172474.357911,151.0231568862497,16406763648.56546
2019-12-03,eth,Ethereum,5011809194.132204,148.86726798663648,16190436587.112757
2019-12-04,eth,Ethereum,5245524511.511721,147.12795176955626,16020038545.991947
2019-12-05,eth,Ethereum,7074240395.510329,145.40170953026762,15854160155.08143
2019-12-06,eth,Ethereum,6421963684.296958,147.79749210977155,16080828336.473516
2019-12-07,eth,Ethereum,5806189343.207808,148.60569815279229,16139573040.723938
2019-12-08,eth,Ethereum,4749924969.069943,147.1457864691915,16002334420.498518
2019-12-09,eth,Ethereum,6027777721.176993,150.29244880502358,16377855974.169815
2019-12-10,eth,Ethereum,5789441263.561269,147.42926132729738,16043706474.692318
2019-12-11,eth,Ethereum,6047605226.725084,145.56867918491014,15849875150.02611
2019-12-12,eth,Ethereum,5883082276.821148,143.12297867633916,15578842749.139772
2019-12-13,eth,Ethereum,6766489316.62679,145.025925455733,15788957248.115282
2019-12-14,eth,Ethereum,5946736085.342134,144.6187808332106,15750794124.489824
2019-12-15,eth,Ethereum,6322939248.375953,141.84486515951662,15443355857.400137
2019-12-16,eth,Ethereum,6837194965.9113245,142.21086918955262,15508762801.22649
2019-12-17,eth,Ethereum,8956132139.815428,132.72274321129302,14450939875.930876
2019-12-18,eth,Ethereum,9871891691.072151,121.77010729000601,13287532088.063696
2019-12-19,eth,Ethereum,11532439096.28435,132.74136111736684,14431239759.793709
2019-12-20,eth,Ethereum,7865020994.01828,128.0791538700726,13910360785.04459
2019-12-21,eth,Ethereum,5979828257.7039175,128.2701941791178,13960011409.004557
2019-12-22,eth,Ethereum,4862554350.74467,126.93287325611249,13835225941.813122
2019-12-23,eth,Ethereum,7466406124.296959,132.17746965077106,14364983064.322144
2019-12-24,eth,Ethereum,8703094374.304691,128.16997170630987,13932981482.574308
2019-12-25,eth,Ethereum,7694981359.909613,127.72559890360142,13937886620.894695
2019-12-26,eth,Ethereum,6446543347.919613,125.01870585042731,13638505587.030851
2019-12-27,eth,Ethereum,7594710628.052688,125.61458431453705,13697038140.554943
2019-12-28,eth,Ethereum,7290590722.529488,126.32718018933487,13773176348.366129
2019-12-29,eth,Ethereum,6709535782.463888,128.0669874384903,13985982758.17354
2019-12-30,eth,Ethereum,6514129764.108342,134.3236471998861,14666626034.39065
2019-12-31,eth,Ethereum,8424570388.279623,131.4621363838881,14330460495.39055
2020-01-01,eth,Ethereum,7103187150.687103,129.18638529253852,14097451631.783957
2020-01-02,eth,Ethereum,6623732040.964472,130.4846850311141,14230588104.281237
